id,url,title,author,publication_date,year,month,day,slug,category,word_count,character_count,extraction_metadata
2024-07-02-blog-incident,https://blog.ethereum.org/2024/07/02/blog-incident,blog.ethereum.org mailing list incident,EF Operational Security,"July 2, 2024",2024,07,02,blog-incident,Non catégorisé,346,2220,"{'extracted_at': '2025-06-11T05:02:53.555918', 'extraction_success': True, 'content_length': 2220}"
2024-07-08-attackathon,https://blog.ethereum.org/2024/07/08/attackathon,Ethereum Protocol Attackathon in Collaboration with Immunefi,EPS Research Team,"July 8, 2024",2024,07,08,attackathon,Non catégorisé,441,3095,"{'extracted_at': '2025-06-11T05:02:54.669824', 'extraction_success': True, 'content_length': 3095}"
2024-07-09-devcon-7-tickets,https://blog.ethereum.org/2024/07/09/devcon-7-tickets,"Devcon 2024 updates - Secure your tickets, apply to speak, and get involved!",Devcon Team,"Team on July 9, 2024",2024,07,09,devcon-7-tickets,Non catégorisé,776,5306,"{'extracted_at': '2025-06-11T05:02:55.928305', 'extraction_success': True, 'content_length': 5306}"
2024-07-25-translatathon,https://blog.ethereum.org/2024/07/25/translatathon,The ethereum.org Translatathon is back,Ethereum.org Team,"July 25, 2024",2024,07,25,translatathon,Non catégorisé,196,1351,"{'extracted_at': '2025-06-11T05:02:57.029024', 'extraction_success': True, 'content_length': 1351}"
2024-08-14-data-collection-round,https://blog.ethereum.org/2024/08/14/data-collection-round,Data Collection Grants Round,Rodrigo Vasquez,"August 14, 2024",2024,08,14,data-collection-round,Non catégorisé,1511,10093,"{'extracted_at': '2025-06-11T05:02:58.133760', 'extraction_success': True, 'content_length': 10093}"
2024-08-30-esp-allocation-q224,https://blog.ethereum.org/2024/08/30/esp-allocation-q224,Allocation Update - Q2 2024,Ecosystem Support Program Team,"August 30, 2024",2024,08,30,esp-allocation-q224,Non catégorisé,2305,19455,"{'extracted_at': '2025-06-11T05:02:59.401395', 'extraction_success': True, 'content_length': 19455}"
2024-09-13-4844-data-challenge,https://blog.ethereum.org/2024/09/13/4844-data-challenge,4844 Data Challenge: Insights and Winners,Rodrigo Vasquez,"September 13, 2024",2024,09,13,4844-data-challenge,Non catégorisé,689,4998,"{'extracted_at': '2025-06-11T05:03:00.540136', 'extraction_success': True, 'content_length': 4998}"
2024-10-01-devcon-sea-six-weeks,https://blog.ethereum.org/2024/10/01/devcon-sea-six-weeks,Six weeks until Devcon SEA in Bangkok,Devcon Team,"Team on October 1, 2024",2024,10,01,devcon-sea-six-weeks,Non catégorisé,1171,8361,"{'extracted_at': '2025-06-11T05:03:01.586690', 'extraction_success': True, 'content_length': 8361}"
2024-10-11-research-fellowship-app,https://blog.ethereum.org/2024/10/11/research-fellowship-app,EcoDev Research Fellowship - Call for Applications,EF EcoDev Research Team,"October 11, 2024",2024,10,11,research-fellowship-app,Non catégorisé,298,2141,"{'extracted_at': '2025-06-11T05:03:02.715386', 'extraction_success': True, 'content_length': 2141}"
2024-10-16-translatathon-2024-recap,https://blog.ethereum.org/2024/10/16/translatathon-2024-recap,Ethereum.org 2024 Translatathon recap,Ethereum.org Team,"October 16, 2024",2024,10,16,translatathon-2024-recap,Non catégorisé,508,3728,"{'extracted_at': '2025-06-11T05:03:03.822901', 'extraction_success': True, 'content_length': 3728}"
2024-10-25-devcon-supporters-forum,https://blog.ethereum.org/2024/10/25/devcon-supporters-forum,Meet the teams at the Devcon Impact Forum,Devcon Team,"Team on October 25, 2024",2024,10,25,devcon-supporters-forum,Non catégorisé,328,3075,"{'extracted_at': '2025-06-11T05:03:04.872460', 'extraction_success': True, 'content_length': 3075}"
2024-10-31-devcon-sea-schedule,https://blog.ethereum.org/2024/10/31/devcon-sea-schedule,The Devcon schedule is live!,Devcon Team,"Team on October 31, 2024",2024,10,31,devcon-sea-schedule,Non catégorisé,708,4464,"{'extracted_at': '2025-06-11T05:03:06.174043', 'extraction_success': True, 'content_length': 4464}"
2024-11-07-introducing-mekong-testnet,https://blog.ethereum.org/2024/11/07/introducing-mekong-testnet,Mekong Testnet Announcement,Protocol Support Team,"November 7, 2024",2024,11,07,introducing-mekong-testnet,Non catégorisé,563,3597,"{'extracted_at': '2025-06-11T05:03:07.283034', 'extraction_success': True, 'content_length': 3597}"
2024-11-16-announcing-ef-internship-program,https://blog.ethereum.org/2024/11/16/announcing-ef-internship-program,Announcing the 2025 EF Internship Program!,Protocol Support Team,"November 16, 2024",2024,11,16,announcing-ef-internship-program,Non catégorisé,874,6250,"{'extracted_at': '2025-06-11T05:03:08.391691', 'extraction_success': True, 'content_length': 6250}"
2024-11-25-ethereum-protocol-attackathon,https://blog.ethereum.org/2024/11/25/ethereum-protocol-attackathon,Ethereum Protocol Attackathon is Live,Protocol Support Team,"November 25, 2024",2024,11,25,ethereum-protocol-attackathon,Non catégorisé,257,1912,"{'extracted_at': '2025-06-11T05:03:09.505154', 'extraction_success': True, 'content_length': 1912}"
2024-11-26-nb-fellows-cohort-5,https://blog.ethereum.org/2024/11/26/nb-fellows-cohort-5,Next Billion Fellowship Program Applications Now Open!,Team Next Billion,"on November 26, 2024",2024,11,26,nb-fellows-cohort-5,Non catégorisé,261,1746,"{'extracted_at': '2025-06-11T05:03:10.611573', 'extraction_success': True, 'content_length': 1746}"
2024-12-02-ethrangers-public-goods,https://blog.ethereum.org/2024/12/02/ethrangers-public-goods,The ETH Rangers Program,Protocol Security Research Team,"December 2, 2024",2024,12,02,ethrangers-public-goods,Non catégorisé,261,1799,"{'extracted_at': '2025-06-11T05:03:11.707555', 'extraction_success': True, 'content_length': 1799}"
2024-12-03-esp-allocation-q324,https://blog.ethereum.org/2024/12/03/esp-allocation-q324,Allocation Update - Q3 2024,Ecosystem Support Program Team,"December 3, 2024",2024,12,03,esp-allocation-q324,Non catégorisé,1802,15375,"{'extracted_at': '2025-06-11T05:03:12.831558', 'extraction_success': True, 'content_length': 15375}"
2024-12-04-devcon-sea-wrap,https://blog.ethereum.org/2024/12/04/devcon-sea-wrap,The latest chapter for Ethereum & highlights from Devcon SEA,Devcon Team,"Team on December 4, 2024",2024,12,04,devcon-sea-wrap,Non catégorisé,2245,15062,"{'extracted_at': '2025-06-11T05:03:13.956632', 'extraction_success': True, 'content_length': 15062}"
2024-12-09-digital-repatriation,https://blog.ethereum.org/2024/12/09/digital-repatriation,Digital Repatriation,Mulenga Kapwepwe & the SummitShare team,"December 9, 2024",2024,12,09,digital-repatriation,Non catégorisé,1635,11592,"{'extracted_at': '2025-06-11T05:03:15.059747', 'extraction_success': True, 'content_length': 11592}"
2024-12-10-academic-grants-22,https://blog.ethereum.org/2024/12/10/academic-grants-22,Results from the Academic Grants Round 2022,Sara Amaral & Rodrigo Vasquez,"December 10, 2024",2024,12,10,academic-grants-22,Non catégorisé,988,7599,"{'extracted_at': '2025-06-11T05:03:16.175599', 'extraction_success': True, 'content_length': 7599}"
2025-01-17-academic-grants-recipients,https://blog.ethereum.org/2025/01/17/academic-grants-recipients,Announcing the 2024 Academic Grants Round Recipients,Rodrigo Vasquez,"January 17, 2025",2025,01,17,academic-grants-recipients,Non catégorisé,1432,12609,"{'extracted_at': '2025-06-11T05:03:17.327572', 'extraction_success': True, 'content_length': 12609}"
2025-01-21-academic-round-25,https://blog.ethereum.org/2025/01/21/academic-round-25,Introducing the 2025 Academic Grants Round,Shyam Sridhar,"January 21, 2025",2025,01,21,academic-round-25,Non catégorisé,300,2191,"{'extracted_at': '2025-06-11T05:03:18.460963', 'extraction_success': True, 'content_length': 2191}"
2025-01-22-2024-on-ethereum-org,https://blog.ethereum.org/2025/01/22/2024-on-ethereum-org,ethereum.org Year in Review,Ethereum.org Team,"January 22, 2025",2025,01,22,2024-on-ethereum-org,Non catégorisé,866,6107,"{'extracted_at': '2025-06-11T05:03:19.570220', 'extraction_success': True, 'content_length': 6107}"
2025-01-23-cycle-1-ethereum-org,https://blog.ethereum.org/2025/01/23/cycle-1-ethereum-org,From quarters to cycles: accelerating ethereum.org,Ethereum.org Team,"January 23, 2025",2025,01,23,cycle-1-ethereum-org,Non catégorisé,425,3336,"{'extracted_at': '2025-06-11T05:03:20.688300', 'extraction_success': True, 'content_length': 3336}"
2025-02-05-ethereum-protocol-studies,https://blog.ethereum.org/2025/02/05/ethereum-protocol-studies,Ethereum Protocol Studies 2025,Josh Davis & Mario Havel,"February 5, 2025",2025,02,05,ethereum-protocol-studies,Non catégorisé,322,2394,"{'extracted_at': '2025-06-11T05:03:21.792201', 'extraction_success': True, 'content_length': 2394}"
2025-02-06-allocation-q4-24,https://blog.ethereum.org/2025/02/06/allocation-q4-24,Allocation Update - Q4 2024,Ecosystem Support Program Team,"February 6, 2025",2025,02,06,allocation-q4-24,Non catégorisé,2353,19899,"{'extracted_at': '2025-06-11T05:03:22.862250', 'extraction_success': True, 'content_length': 19899}"
2025-02-14-pectra-testnet-announcement,https://blog.ethereum.org/2025/02/14/pectra-testnet-announcement,Pectra Testnet Announcement,Protocol Support Team,"February 14, 2025",2025,02,14,pectra-testnet-announcement,Non catégorisé,1739,12189,"{'extracted_at': '2025-06-11T05:03:23.976828', 'extraction_success': True, 'content_length': 12189}"
2025-02-18-devcon-sea-scholars,https://blog.ethereum.org/2025/02/18/devcon-sea-scholars,Stories from Bangkok: Devcon SEA Scholars Program,Team Next Billion,"on February 18, 2025",2025,02,18,devcon-sea-scholars,Non catégorisé,640,4378,"{'extracted_at': '2025-06-11T05:03:25.192226', 'extraction_success': True, 'content_length': 4378}"
2025-02-21-pectra-audit,https://blog.ethereum.org/2025/02/21/pectra-audit,Pectra Audit Competition Launches on Cantina,Protocol Security Research Team,"February 21, 2025",2025,02,21,pectra-audit,Non catégorisé,380,2978,"{'extracted_at': '2025-06-11T05:03:26.295357', 'extraction_success': True, 'content_length': 2978}"
2025-02-25-aya-announcement,https://blog.ethereum.org/2025/02/25/aya-announcement,A new chapter in the infinite garden,Aya Miyaguchi,"February 25, 2025",2025,02,25,aya-announcement,Non catégorisé,1480,9743,"{'extracted_at': '2025-06-11T05:03:27.425303', 'extraction_success': True, 'content_length': 9743}"
2025-02-28-pectra-audit-results,https://blog.ethereum.org/2025/02/28/pectra-audit-results,Audit Results for the Pectra System Contracts,Protocol Security Research Team,"February 28, 2025",2025,02,28,pectra-audit-results,Non catégorisé,251,1766,"{'extracted_at': '2025-06-11T05:03:28.538193', 'extraction_success': True, 'content_length': 1766}"
2025-03-01-leadership-announcement,https://blog.ethereum.org/2025/03/01/leadership-announcement,Welcoming a new EF leadership structure,Ethereum Foundation Team,"Team on March 1, 2025",2025,03,01,leadership-announcement,Non catégorisé,346,2278,"{'extracted_at': '2025-06-11T05:03:29.628221', 'extraction_success': True, 'content_length': 2278}"
2025-03-05-devconnect-2025,https://blog.ethereum.org/2025/03/05/devconnect-2025,Devconnect 2025 - An “Ethereum World’s Fair” in Buenos Aires,Devcon Team,"Team on March 5, 2025",2025,03,05,devconnect-2025,Non catégorisé,779,5366,"{'extracted_at': '2025-06-11T05:03:30.738580', 'extraction_success': True, 'content_length': 5366}"
2025-03-05-sepolia-pectra-incident,https://blog.ethereum.org/2025/03/05/sepolia-pectra-incident,Sepolia Pectra Incident Update,Tim Beiko,"March 5, 2025",2025,03,05,sepolia-pectra-incident,Non catégorisé,121,1008,"{'extracted_at': '2025-06-11T05:03:31.897486', 'extraction_success': True, 'content_length': 1008}"
2025-03-06-mekong-devnet,https://blog.ethereum.org/2025/03/06/mekong-devnet,Mekong Deprecation Announcement,Protocol Support Team,"March 6, 2025",2025,03,06,mekong-devnet,Non catégorisé,153,1121,"{'extracted_at': '2025-06-11T05:03:32.996966', 'extraction_success': True, 'content_length': 1121}"
2025-03-09-board-update,https://blog.ethereum.org/2025/03/09/board-update,Ethereum Foundation Board of Directors Update,Ethereum Foundation Board,"Board on March 9, 2025",2025,03,09,board-update,Non catégorisé,58,413,"{'extracted_at': '2025-06-11T05:03:34.095068', 'extraction_success': True, 'content_length': 413}"
2025-03-18-hoodi-holesky,https://blog.ethereum.org/2025/03/18/hoodi-holesky,Holesky and Hoodi Testnet Updates,Tim Beiko,"March 18, 2025",2025,03,18,hoodi-holesky,Non catégorisé,277,2198,"{'extracted_at': '2025-06-11T05:03:35.182897', 'extraction_success': True, 'content_length': 2198}"
2025-03-25-acdcheckpoint-001,https://blog.ethereum.org/2025/03/25/acdcheckpoint-001,Checkpoint - March 2025,Nixo,"March 25, 2025",2025,03,25,acdcheckpoint-001,Non catégorisé,690,4709,"{'extracted_at': '2025-06-11T05:03:36.280420', 'extraction_success': True, 'content_length': 4709}"
2025-04-10-epf-5-recap,https://blog.ethereum.org/2025/04/10/epf-5-recap,Ethereum Protocol Fellowship Cohort 5 Recap,Josh Davis & Mario Havel,"April 10, 2025",2025,04,10,epf-5-recap,Non catégorisé,828,5970,"{'extracted_at': '2025-06-11T05:03:37.409365', 'extraction_success': True, 'content_length': 5970}"
2025-04-10-epf-6,https://blog.ethereum.org/2025/04/10/epf-6,Announcing Ethereum Protocol Fellowship Cohort 6,Protocol Support Team,"April 17, 2025",2025,04,10,epf-6,Non catégorisé,406,2812,"{'extracted_at': '2025-06-11T05:03:38.512179', 'extraction_success': True, 'content_length': 2812}"
2025-04-22-destino-devconnect,https://blog.ethereum.org/2025/04/22/destino-devconnect,Destino Devconnect - A local grant round to bring Argentina onchain,Devcon Team,"Team on April 22, 2025",2025,04,22,destino-devconnect,Non catégorisé,350,2428,"{'extracted_at': '2025-06-11T05:03:39.673949', 'extraction_success': True, 'content_length': 2428}"
2025-04-23-pectra-mainnet,https://blog.ethereum.org/2025/04/23/pectra-mainnet,Pectra Mainnet Announcement,Protocol Support Team,"April 23, 2025",2025,04,23,pectra-mainnet,Non catégorisé,1374,9550,"{'extracted_at': '2025-06-11T05:03:40.777085', 'extraction_success': True, 'content_length': 9550}"
2025-04-24-ten-years,https://blog.ethereum.org/2025/04/24/ten-years,10 Years of Ethereum,Ethereum Foundation Team,"Team on April 24, 2025",2025,04,24,ten-years,Non catégorisé,446,2989,"{'extracted_at': '2025-06-11T05:03:41.888851', 'extraction_success': True, 'content_length': 2989}"
2025-04-28-ef-mgmt-board,https://blog.ethereum.org/2025/04/28/ef-mgmt-board,Ethereum Foundation's Management and Board Structure,Ethereum Foundation Board,"Board on April 28, 2025",2025,04,28,ef-mgmt-board,Non catégorisé,412,2748,"{'extracted_at': '2025-06-11T05:03:43.012032', 'extraction_success': True, 'content_length': 2748}"
2025-04-28-ef-vision,https://blog.ethereum.org/2025/04/28/ef-vision,The Ethereum Foundation’s Vision,Aya Miyaguchi and Vitalik Buterin,"April 28, 2025",2025,04,28,ef-vision,Non catégorisé,1445,10439,"{'extracted_at': '2025-06-11T05:03:44.115804', 'extraction_success': True, 'content_length': 10439}"
2025-04-28-next-chapter,https://blog.ethereum.org/2025/04/28/next-chapter,The Ethereum Foundation's Next Chapter,Hsiao-Wei Wang and Tomasz Stańczak,"April 28, 2025",2025,04,28,next-chapter,Non catégorisé,889,6126,"{'extracted_at': '2025-06-11T05:03:45.218350', 'extraction_success': True, 'content_length': 6126}"
2025-04-29-checkpoint-2,https://blog.ethereum.org/2025/04/29/checkpoint-2,Checkpoint #2: Apr 2025,Nixo,"April 29, 2025",2025,04,29,checkpoint-2,Non catégorisé,878,6139,"{'extracted_at': '2025-06-11T05:03:46.327023', 'extraction_success': True, 'content_length': 6139}"
2025-04-30-uni-tour,https://blog.ethereum.org/2025/04/30/uni-tour,Ethereum University Tour,Austin Griffith and Shyam Sridhar,"April 30, 2025",2025,04,30,uni-tour,Non catégorisé,190,1271,"{'extracted_at': '2025-06-11T05:03:47.671225', 'extraction_success': True, 'content_length': 1271}"
2025-05-05-ethereum-season-of-internships,https://blog.ethereum.org/2025/05/05/ethereum-season-of-internships,Announcing the Ethereum Season of Internships,Team Next Billion,"on May 5, 2025",2025,05,05,ethereum-season-of-internships,Non catégorisé,459,3513,"{'extracted_at': '2025-06-11T05:03:48.805580', 'extraction_success': True, 'content_length': 3513}"
2025-05-07-the-curious-case,https://blog.ethereum.org/2025/05/07/the-curious-case,CVE-2025-30147 - The curious case of subgroup check on Besu,Antonio Sanso,"May 7, 2025",2025,05,07,the-curious-case,Non catégorisé,1193,9272,"{'extracted_at': '2025-06-11T05:03:49.929581', 'extraction_success': True, 'content_length': 9272}"
2025-05-08-allocation-q1-25,https://blog.ethereum.org/2025/05/08/allocation-q1-25,Allocation Update - Q1 2025,Ecosystem Support Program Team,"May 8, 2025",2025,05,08,allocation-q1-25,Non catégorisé,2497,21375,"{'extracted_at': '2025-06-11T05:03:51.074291', 'extraction_success': True, 'content_length': 21375}"
2025-05-14-trillion-dollar-security,https://blog.ethereum.org/2025/05/14/trillion-dollar-security,Announcing the Trillion Dollar Security Initiative,Ethereum Foundation Team,"Team on May 14, 2025",2025,05,14,trillion-dollar-security,Non catégorisé,613,4345,"{'extracted_at': '2025-06-11T05:03:52.171707', 'extraction_success': True, 'content_length': 4345}"
